user_id,business_id,stars
105,2708,4.0
65,2580,2.0
327,2563,5.0
8,2130,5.0
290,2397,5.0
43,2362,4.0
54,2319,4.0
75,2430,1.0
54,2267,5.0
41,2188,4.0
22,2125,4.0
44,2746,3.0
152,2400,4.0
319,2494,1.0
105,2361,4.0
11,2355,5.0
117,2452,3.0
186,2467,5.0
45,2502,2.0
33,2539,4.0
113,2535,3.0
123,2711,3.0
11,2650,4.0
105,2468,5.0
202,2178,5.0
11,2208,3.0
107,2211,4.0
105,2697,4.0
105,2672,4.0
105,2192,2.0
105,2448,1.0
105,2283,4.0
54,2354,5.0
79,2711,4.0
45,2462,4.0
45,2721,2.0
83,2487,5.0
312,2651,5.0
4,2142,1.0
83,2187,5.0
29,2263,5.0
105,2685,3.0
58,2320,4.0
54,2611,5.0
4,2676,5.0
105,2127,5.0
54,2282,1.0
158,2546,3.0
16,2129,1.0
83,2486,2.0
125,2539,5.0
117,2626,3.0
131,2458,3.0
105,2182,3.0
129,2174,4.0
105,2292,4.0
105,2655,4.0
105,2455,4.0
105,2337,4.0
105,2640,4.0
105,2505,5.0
113,2192,3.0
105,2457,4.0
105,2431,4.0
11,2614,5.0
63,2285,3.0
68,2177,5.0
16,2416,5.0
150,2246,5.0
97,2531,5.0
105,2752,4.0
54,2605,5.0
58,2527,4.0
105,2367,3.0
107,2351,1.0
7,2223,1.0
105,2578,4.0
317,2245,4.0
58,2516,5.0
54,2605,5.0
8,2146,5.0
105,2685,5.0
129,2654,5.0
129,2512,4.0
174,2395,5.0
105,2556,4.0
105,2356,5.0
172,2369,4.0
54,2726,2.0
105,2731,5.0
105,2722,5.0
65,2325,4.0
113,2585,5.0
149,2256,4.0
54,2207,2.0
202,2316,3.0
83,2735,5.0
105,2450,4.0
105,2727,3.0
105,2379,5.0
56,2272,3.0
113,2484,4.0
105,2288,5.0
105,2620,2.0
105,2385,5.0
113,2149,5.0
22,2510,5.0
111,2330,3.0
54,2562,4.0
105,2497,5.0
171,2317,5.0
11,2161,5.0
158,2496,5.0
157,2128,2.0
105,2465,5.0
105,2576,4.0
54,2522,5.0
318,2482,5.0
113,2380,3.0
105,2468,5.0
11,2199,4.0
105,2505,5.0
105,2745,5.0
130,2415,5.0
105,2753,4.0
105,2166,5.0
272,2317,3.0
78,2607,5.0
98,2439,1.0
105,2277,5.0
105,2201,4.0
105,2344,4.0
88,2454,2.0
105,2406,4.0
129,2141,4.0
141,2698,5.0
105,2692,5.0
101,2717,2.0
65,2625,4.0
114,2712,3.0
113,2235,2.0
105,2406,4.0
105,2181,4.0
105,2207,3.0
133,2278,5.0
129,2377,5.0
105,2685,4.0
105,2701,4.0
22,2303,4.0
83,2587,5.0
45,2507,1.0
142,2508,4.0
105,2195,5.0
134,2365,4.0
149,2119,4.0
105,2386,4.0
105,2301,4.0
65,2227,3.0
105,2722,3.0
105,2569,3.0
105,2665,5.0
44,2392,2.0
123,2372,2.0
105,2525,5.0
11,2583,4.0
105,2647,5.0
105,2138,4.0
105,2348,5.0
105,2327,3.0
65,2566,5.0
97,2616,5.0
22,2262,5.0
142,2238,1.0
175,2704,5.0
131,2284,4.0
114,2610,5.0
105,2482,3.0
105,2432,4.0
105,2463,5.0
129,2247,5.0
105,2418,5.0
105,2443,4.0
113,2221,4.0
54,2327,4.0
105,2301,4.0
11,2302,3.0
107,2686,4.0
54,2366,5.0
105,2243,5.0
105,2341,4.0
105,2501,4.0
58,2408,5.0
54,2678,5.0
8,2605,5.0
35,2680,4.0
105,2151,5.0
105,2291,5.0
105,2477,5.0
105,2738,4.0
286,2589,5.0
105,2491,1.0
8,2737,2.0
83,2658,5.0
105,2560,4.0
105,2705,4.0
105,2631,3.0
105,2707,3.0
213,2210,5.0
113,2421,3.0
140,2741,5.0
105,2354,5.0
105,2213,5.0
105,2139,5.0
11,2482,3.0
54,2509,5.0
105,2752,1.0
105,2537,5.0
54,2358,1.0
54,2480,4.0
88,2620,3.0
83,2714,3.0
105,2243,5.0
113,2259,2.0
105,2734,5.0
58,2568,3.0
114,2499,5.0
98,2499,5.0
129,2405,3.0
105,2672,3.0
142,2748,4.0
54,2545,2.0
58,2602,5.0
66,2414,1.0
211,2122,5.0
83,2385,5.0
45,2438,5.0
54,2726,2.0
105,2524,5.0
105,2184,3.0
54,2693,4.0
105,2657,3.0
191,2604,4.0
54,2219,3.0
105,2605,5.0
296,2634,2.0
105,2722,4.0
45,2286,4.0
123,2274,5.0
11,2427,5.0
54,2541,5.0
105,2692,4.0
142,2469,3.0
158,2393,4.0
213,2143,5.0
105,2679,4.0
113,2411,4.0
105,2168,5.0
105,2249,5.0
105,2161,4.0
105,2664,2.0
240,2618,5.0
158,2164,5.0
105,2140,5.0
133,2360,4.0
54,2289,1.0
107,2749,3.0
127,2440,3.0
113,2381,4.0
114,2493,5.0
102,2474,5.0
105,2724,5.0
105,2233,2.0
14,2121,5.0
316,2196,1.0
105,2732,3.0
240,2333,5.0
105,2307,4.0
54,2487,3.0
105,2752,4.0
162,2586,4.0
54,2729,3.0
7,2401,3.0
171,2478,5.0
245,2399,2.0
105,2127,2.0
54,2571,5.0
105,2656,5.0
105,2448,3.0
158,2251,3.0
0,2157,2.0
41,2186,5.0
45,2681,4.0
160,2192,2.0
44,2154,2.0
79,2711,4.0
14,2303,5.0
105,2465,5.0
105,2550,4.0
105,2615,5.0
236,2303,4.0
171,2165,5.0
157,2458,2.0
105,2138,4.0
105,2667,5.0
158,2642,5.0
105,2728,4.0
105,2153,5.0
105,2326,4.0
113,2133,1.0
105,2309,4.0
105,2694,5.0
45,2492,4.0
85,2504,2.0
105,2139,4.0
158,2639,5.0
141,2338,5.0
129,2216,4.0
124,2428,2.0
105,2606,3.0
105,2309,5.0
97,2306,4.0
105,2204,4.0
307,2248,5.0
105,2294,3.0
105,2264,3.0
105,2127,4.0
105,2379,5.0
306,2363,5.0
105,2179,5.0
105,2207,2.0
105,2294,5.0
63,2144,5.0
272,2317,3.0
158,2723,3.0
105,2375,4.0
272,2489,5.0
105,2404,5.0
14,2357,4.0
105,2679,2.0
105,2745,5.0
105,2498,4.0
100,2473,2.0
105,2555,4.0
11,2162,5.0
105,2578,4.0
105,2173,5.0
105,2622,3.0
272,2317,5.0
175,2321,5.0
160,2314,4.0
105,2206,4.0
119,2176,4.0
134,2634,4.0
11,2445,4.0
105,2446,3.0
105,2485,3.0
105,2328,4.0
105,2695,3.0
105,2450,3.0
105,2433,4.0
105,2134,4.0
11,3219,3.0
11,3310,3.0
106,2941,4.0
54,3419,5.0
11,3391,3.0
36,2873,5.0
56,3178,5.0
222,3237,3.0
277,3252,5.0
83,3122,5.0
41,3063,3.0
83,2918,5.0
35,3167,3.0
83,3288,4.0
314,3267,4.0
5,3342,4.0
326,2862,5.0
52,2944,1.0
111,3072,4.0
11,2813,3.0
54,3437,5.0
6,3121,4.0
27,3286,5.0
305,3058,2.0
11,3165,5.0
6,3033,5.0
43,3380,2.0
94,2929,3.0
19,3269,2.0
62,3279,4.0
16,3172,5.0
14,2951,4.0
35,3213,5.0
54,2795,3.0
43,3014,4.0
11,2797,4.0
0,3382,4.0
33,2770,3.0
43,3257,4.0
157,2817,5.0
83,2963,5.0
41,3282,5.0
54,2936,4.0
41,3440,4.0
83,2916,4.0
315,3355,2.0
35,3400,4.0
322,2930,5.0
27,2858,4.0
16,2921,5.0
114,3334,4.0
188,3068,5.0
203,3175,4.0
115,3349,3.0
67,2792,3.0
7,2879,3.0
57,2834,5.0
11,3122,5.0
11,2867,3.0
14,3150,2.0
11,3070,3.0
44,3379,2.0
88,3389,5.0
7,2982,3.0
54,2899,3.0
11,2779,4.0
288,3033,5.0
185,2808,3.0
237,2940,5.0
186,3191,5.0
41,2802,5.0
60,2766,4.0
71,3374,5.0
83,3289,3.0
83,3133,4.0
19,3016,4.0
55,2771,4.0
89,3242,5.0
106,3307,4.0
14,2966,4.0
16,3172,5.0
94,2924,5.0
63,2904,4.0
301,2999,5.0
297,2880,5.0
313,3420,5.0
47,2866,5.0
6,3376,5.0
54,3254,3.0
94,2819,3.0
63,2858,5.0
83,3386,4.0
151,3400,4.0
11,2884,4.0
48,3103,5.0
151,3398,3.0
324,3051,1.0
19,3332,3.0
83,3040,5.0
20,3230,3.0
295,3323,5.0
20,3149,5.0
60,2765,3.0
83,2786,5.0
269,2757,4.0
54,3091,5.0
89,2888,5.0
39,2818,5.0
11,2869,4.0
33,3317,4.0
14,3275,3.0
7,2903,3.0
14,3230,3.0
83,3023,5.0
71,3159,4.0
60,2896,5.0
265,3439,4.0
185,2845,5.0
62,3058,4.0
100,2985,4.0
18,2755,4.0
54,3216,5.0
18,2829,4.0
16,3055,5.0
18,3194,4.0
27,3052,4.0
185,3220,4.0
302,3347,1.0
163,2977,5.0
54,2915,3.0
58,3413,3.0
64,3409,5.0
33,2867,2.0
94,3411,5.0
46,3284,5.0
1,3065,3.0
145,3269,4.0
28,2810,2.0
36,2988,4.0
83,3292,3.0
18,2939,2.0
67,3163,4.0
7,2837,3.0
116,3270,5.0
54,3437,5.0
94,3079,5.0
45,2861,5.0
33,3035,3.0
27,3095,4.0
16,3172,4.0
33,3312,2.0
137,3056,1.0
7,3360,5.0
11,2986,4.0
83,2974,5.0
106,2890,4.0
269,3358,5.0
203,3032,5.0
54,3368,4.0
54,3368,3.0
7,3331,3.0
83,3289,2.0
6,2789,5.0
11,2850,5.0
71,3400,4.0
51,3427,4.0
33,3291,3.0
198,3008,4.0
33,2900,4.0
98,3354,3.0
60,2998,3.0
136,3228,3.0
11,3097,3.0
71,3108,4.0
83,3190,5.0
24,3393,5.0
137,2986,5.0
58,3028,3.0
65,2939,5.0
36,2986,5.0
18,3259,4.0
83,3333,5.0
41,2848,5.0
107,3002,4.0
40,3189,2.0
40,3329,4.0
16,3284,3.0
94,3163,3.0
11,3194,4.0
16,3377,4.0
113,3008,4.0
193,2828,5.0
83,3432,5.0
65,3011,3.0
7,3291,5.0
56,2973,4.0
11,2939,4.0
11,3316,4.0
185,2932,5.0
43,3341,5.0
11,2980,3.0
18,3392,5.0
63,2966,4.0
16,3227,5.0
101,3410,3.0
1,3378,4.0
37,3102,2.0
48,3297,5.0
64,3264,5.0
70,3200,4.0
107,3372,4.0
11,2884,4.0
300,3258,3.0
315,2928,5.0
145,3168,4.0
16,3037,4.0
16,3434,5.0
14,3365,4.0
18,2922,4.0
14,3237,3.0
60,3069,3.0
16,3284,2.0
43,2807,5.0
54,3098,4.0
70,3126,1.0
191,3271,4.0
85,3366,4.0
16,3180,4.0
83,3071,5.0
114,3117,4.0
54,3438,5.0
83,3263,5.0
94,3197,5.0
11,2939,3.0
264,3225,5.0
106,3191,5.0
54,3142,4.0
11,3011,3.0
321,3210,5.0
54,2853,5.0
149,2902,5.0
18,3203,3.0
94,3194,3.0
124,3344,5.0
29,2814,3.0
16,3440,4.0
7,3442,3.0
315,3323,5.0
101,3367,4.0
30,3156,2.0
60,3143,5.0
71,2897,4.0
185,2794,5.0
58,3345,1.0
64,3335,4.0
4,3171,2.0
14,3346,2.0
54,2997,5.0
311,2798,5.0
54,3057,4.0
107,2945,5.0
60,3031,4.0
11,2864,3.0
60,3164,4.0
83,3130,4.0
32,3185,2.0
53,3244,5.0
83,3001,3.0
89,3373,4.0
7,2776,1.0
30,3170,5.0
16,3434,5.0
33,3045,4.0
43,3113,4.0
106,2902,3.0
16,3235,3.0
33,3278,4.0
32,2756,3.0
98,2840,5.0
14,3054,4.0
94,3179,5.0
33,3206,3.0
115,3332,5.0
33,3279,4.0
310,3325,5.0
253,3184,5.0
43,3207,5.0
14,3135,4.0
14,3299,3.0
27,2928,4.0
16,3231,2.0
43,3301,4.0
40,3145,4.0
18,2783,3.0
199,2993,5.0
7,2879,4.0
54,3147,4.0
320,3021,1.0
22,2756,4.0
7,2983,4.0
163,3004,5.0
286,3266,4.0
16,3037,5.0
18,3250,4.0
32,3107,4.0
28,2925,2.0
88,3319,3.0
37,3073,4.0
106,3378,4.0
116,3352,5.0
94,3306,2.0
54,3251,4.0
33,3278,5.0
197,3400,5.0
328,2906,4.0
83,2975,5.0
54,3098,5.0
333,2855,5.0
83,3071,5.0
7,2947,4.0
83,3263,3.0
18,3414,4.0
98,3138,5.0
54,2754,4.0
41,3129,4.0
185,2965,4.0
16,2759,2.0
16,3037,2.0
11,2769,4.0
101,3230,3.0
188,3393,5.0
83,2923,4.0
54,3362,4.0
7,3264,3.0
27,3427,5.0
7,3335,3.0
85,3366,4.0
94,2979,5.0
355,2790,5.0
37,3264,5.0
35,3153,4.0
11,2957,4.0
350,3320,5.0
115,2877,5.0
98,2967,5.0
11,2956,3.0
352,3208,2.0
44,2784,2.0
65,3404,3.0
116,3154,5.0
58,2992,5.0
18,2876,5.0
92,3383,4.0
11,2779,5.0
43,2825,5.0
65,3171,2.0
65,2822,5.0
16,2926,5.0
342,3403,1.0
11,3363,4.0
94,3094,3.0
83,2916,5.0
354,2788,5.0
67,2778,3.0
162,3348,5.0
166,3285,5.0
166,2878,4.0
315,3337,4.0
27,2830,3.0
11,3066,4.0
77,3353,5.0
58,3418,2.0
8,2999,5.0
65,3310,3.0
65,3261,4.0
8,3073,5.0
183,3026,5.0
65,2912,2.0
58,2816,3.0
354,2788,5.0
88,3283,2.0
330,3101,5.0
54,2854,4.0
92,3397,4.0
60,3050,2.0
71,3359,4.0
33,2783,3.0
86,3166,1.0
58,2827,1.0
58,3329,5.0
345,2973,4.0
166,2761,2.0
102,3186,5.0
85,3316,5.0
65,3291,5.0
55,2771,4.0
58,3106,4.0
102,3016,5.0
286,2812,2.0
58,2760,2.0
97,2958,3.0
65,2938,4.0
123,2976,2.0
114,2799,5.0
123,3224,3.0
54,2793,5.0
184,2942,5.0
54,3298,5.0
8,3269,2.0
54,2863,5.0
97,3157,4.0
97,3240,5.0
65,2796,4.0
88,2782,4.0
43,2955,5.0
123,3329,3.0
65,3385,3.0
54,3048,5.0
159,2943,5.0
58,3295,5.0
159,3255,5.0
54,3278,5.0
79,2804,4.0
102,2981,5.0
83,3357,5.0
88,2898,3.0
159,2948,5.0
65,2919,4.0
58,3223,4.0
103,3092,5.0
304,2889,2.0
54,2882,1.0
65,2846,5.0
304,3215,5.0
83,3000,5.0
83,3236,3.0
62,3421,4.0
94,2809,3.0
103,3080,4.0
58,3153,3.0
96,3074,5.0
65,3136,3.0
181,2794,4.0
88,2847,2.0
11,3082,2.0
65,3369,3.0
102,3332,5.0
65,2980,4.0
28,3234,5.0
97,3387,4.0
83,3384,5.0
88,3115,5.0
11,3328,3.0
102,3241,5.0
65,3431,4.0
97,2931,4.0
236,3320,4.0
97,3327,4.0
65,3399,4.0
88,3313,4.0
345,3193,5.0
30,3222,5.0
101,3053,3.0
18,2978,4.0
60,3356,5.0
128,3256,4.0
286,3009,2.0
58,3305,5.0
347,3401,5.0
14,3375,3.0
16,3321,4.0
85,3060,4.0
58,3061,1.0
4,3017,4.0
250,3089,3.0
95,3202,5.0
154,3002,5.0
88,3310,3.0
0,2957,5.0
58,3223,4.0
58,3345,3.0
113,3388,3.0
85,3358,4.0
4,3234,5.0
166,2820,3.0
113,3361,5.0
346,3003,1.0
116,2859,4.0
60,2836,2.0
65,3027,3.0
135,2905,2.0
140,2767,2.0
157,2849,4.0
113,3294,4.0
172,3262,4.0
88,3041,4.0
58,2991,1.0
142,3407,5.0
35,2913,3.0
176,3269,1.0
65,3431,4.0
54,3148,5.0
54,2954,4.0
60,3031,4.0
70,3049,5.0
364,3162,5.0
65,3314,4.0
159,3245,5.0
117,2879,4.0
16,3321,5.0
85,2860,3.0
88,2805,3.0
65,3152,5.0
97,2962,3.0
304,2968,4.0
175,2959,5.0
85,3060,4.0
4,2920,4.0
130,3309,4.0
176,3358,4.0
162,2801,4.0
62,3239,2.0
130,3337,4.0
83,2865,4.0
113,3038,4.0
202,3217,4.0
57,3443,5.0
83,2841,3.0
130,3286,5.0
43,2967,5.0
85,3060,2.0
85,2843,1.0
357,3265,2.0
85,3060,3.0
113,2881,4.0
123,3402,3.0
142,2758,4.0
152,3120,3.0
62,3144,4.0
141,3334,5.0
133,3253,5.0
97,2785,4.0
85,3060,5.0
54,3364,4.0
172,3433,5.0
149,2895,4.0
45,3426,5.0
83,3395,3.0
141,3363,3.0
54,2852,5.0
133,3085,4.0
54,2909,2.0
286,3423,5.0
171,3338,5.0
114,2911,4.0
114,3062,5.0
54,3048,5.0
248,3349,3.0
142,3088,5.0
54,2987,1.0
323,3005,5.0
54,2909,4.0
113,3281,4.0
48,3415,4.0
105,3260,3.0
68,2787,1.0
161,3025,5.0
138,3135,4.0
205,2964,4.0
310,3269,5.0
85,3428,4.0
98,3294,5.0
113,3187,5.0
7,3412,3.0
348,2870,4.0
65,2857,4.0
89,2894,1.0
86,2946,2.0
85,3060,4.0
14,3358,5.0
48,3371,4.0
124,3318,1.0
45,2873,3.0
113,3205,3.0
129,3343,4.0
54,3119,5.0
172,3354,4.0
83,3114,5.0
114,3111,5.0
11,3221,5.0
65,2824,4.0
54,3274,5.0
172,3077,3.0
131,2806,5.0
214,2952,5.0
172,3401,4.0
85,3381,5.0
105,2937,4.0
58,3075,1.0
219,2862,5.0
131,2984,5.0
43,3118,5.0
11,3296,5.0
54,3147,5.0
149,3323,3.0
113,3304,4.0
114,3134,5.0
141,2774,5.0
114,3336,3.0
107,2950,5.0
54,2970,5.0
58,3214,3.0
359,2969,5.0
105,2957,5.0
105,3204,5.0
131,2851,4.0
113,3084,4.0
363,3141,1.0
58,2821,3.0
113,3116,4.0
54,2892,5.0
83,3036,4.0
161,2883,1.0
88,2782,1.0
152,2791,3.0
45,3334,4.0
54,3437,5.0
332,3320,4.0
105,2925,5.0
283,3067,2.0
54,3394,5.0
105,2778,4.0
105,3013,5.0
54,2917,5.0
5,3320,3.0
113,3174,4.0
79,2934,4.0
105,3406,5.0
219,3286,5.0
152,3046,4.0
214,2803,2.0
105,3315,5.0
105,3370,4.0
172,3262,4.0
152,3425,5.0
105,2867,4.0
105,3259,4.0
75,2823,1.0
133,3109,4.0
11,3296,3.0
141,2839,4.0
7,2907,3.0
171,3087,5.0
162,2994,4.0
314,3192,3.0
105,3029,5.0
54,2838,5.0
158,3176,4.0
105,2884,5.0
149,3396,5.0
105,3177,5.0
54,3058,5.0
105,2768,4.0
105,3064,4.0
105,3132,3.0
14,3358,1.0
113,3042,3.0
105,3012,4.0
114,3272,2.0
105,3306,4.0
114,3076,5.0
105,2847,4.0
105,3238,4.0
202,3044,4.0
81,3146,5.0
154,3199,1.0
152,3253,4.0
105,3099,4.0
362,3424,3.0
174,3100,4.0
172,3436,5.0
247,2775,4.0
172,3433,5.0
160,3178,5.0
340,3127,5.0
114,3308,5.0
105,3059,3.0
105,3018,4.0
54,3019,5.0
171,3043,4.0
157,2927,2.0
141,2826,1.0
83,3229,4.0
105,3330,5.0
105,3287,3.0
105,3416,5.0
317,3030,5.0
11,2996,1.0
172,3173,5.0
114,3034,3.0
43,3233,5.0
105,3206,5.0
105,3058,4.0
105,3104,4.0
124,3358,5.0
99,3024,1.0
45,3212,4.0
105,3093,5.0
1,3052,4.0
54,2780,1.0
141,3128,5.0
356,3286,1.0
105,2783,5.0
105,3209,5.0
105,3276,5.0
250,2953,5.0
105,3132,2.0
105,3110,4.0
45,2764,5.0
54,2987,1.0
45,3268,4.0
158,3039,5.0
158,2800,5.0
99,3249,1.0
45,2762,1.0
174,3181,5.0
286,3007,5.0
105,3137,4.0
106,3026,2.0
129,3350,5.0
105,3060,4.0
358,3015,5.0
105,2763,4.0
54,3125,5.0
361,2949,5.0
45,2856,5.0
14,2999,4.0
54,2910,5.0
353,3427,5.0
113,2886,3.0
172,3426,4.0
358,3290,5.0
152,2999,5.0
172,2777,5.0
105,2891,5.0
105,3276,5.0
131,2832,4.0
54,3140,2.0
54,2815,5.0
54,3183,5.0
283,3430,5.0
105,3306,2.0
105,2893,4.0
105,3112,5.0
273,3429,5.0
105,2874,5.0
105,2835,5.0
105,3066,5.0
105,3435,4.0
105,3313,5.0
105,3083,5.0
105,3229,5.0
105,2995,5.0
105,3260,4.0
158,3081,5.0
105,3313,5.0
105,2811,4.0
22,3123,4.0
105,3243,4.0
105,3131,5.0
351,3195,5.0
105,2990,5.0
105,3160,4.0
105,3047,3.0
48,2868,4.0
105,2980,4.0
142,3201,5.0
105,3010,4.0
105,2779,4.0
105,3139,3.0
22,2914,4.0
105,3324,4.0
105,2972,4.0
105,2986,4.0
105,3276,5.0
105,2885,5.0
105,3326,4.0
105,2935,2.0
22,2901,5.0
105,2831,5.0
105,3259,4.0
105,2961,5.0
105,3342,4.0
105,2797,3.0
105,3246,3.0
105,3218,4.0
105,2867,2.0
0,3101,5.0
105,3226,3.0
105,2875,5.0
105,3086,4.0
105,3171,3.0
105,3139,4.0
105,3392,4.0
105,2939,4.0
105,3273,3.0
105,3339,4.0
105,3188,2.0
105,2783,2.0
105,2778,3.0
105,2961,5.0
105,3300,5.0
105,3259,5.0
105,3206,3.0
105,3417,5.0
105,2988,4.0
105,2891,5.0
105,3211,4.0
105,3204,5.0
105,3182,4.0
231,3322,2.0
105,2871,5.0
105,2971,4.0
22,3264,3.0
105,2985,4.0
105,3416,3.0
105,3392,4.0
105,2872,3.0
105,3248,5.0
105,2960,3.0
105,2772,3.0
105,3277,4.0
105,3078,5.0
105,3010,2.0
105,3390,4.0
105,2989,5.0
105,2866,4.0
105,3198,4.0
105,3303,3.0
105,3385,3.0
105,3422,5.0
105,3090,4.0
105,2922,2.0
158,2773,5.0
105,3020,4.0
129,3302,5.0
105,3124,4.0
105,3151,5.0
105,3310,2.0
105,2783,4.0
105,3188,3.0
105,3139,4.0
105,3105,4.0
7,3178,5.0
105,2755,4.0
105,3139,4.0
22,2833,5.0
105,3196,4.0
105,3161,5.0
105,2884,5.0
105,2887,5.0
158,3158,5.0
105,2933,5.0
105,2844,4.0
105,3232,4.0
105,3206,4.0
105,3351,4.0
124,2908,5.0
58,3280,5.0
130,3309,5.0
157,3247,5.0
105,3206,5.0
181,3096,5.0
105,3139,3.0
329,3329,2.0
105,3293,4.0
124,2973,5.0
158,3169,5.0
105,3408,5.0
334,3022,4.0
158,3311,3.0
111,3178,4.0
105,3259,5.0
105,2989,5.0
105,3006,4.0
22,3405,2.0
105,3441,4.0
11,3155,3.0
105,2842,5.0
105,3306,4.0
105,2939,3.0
105,3291,4.0
105,2781,3.0
105,2783,5.0
105,3229,4.0
105,3340,3.0
105,3194,5.0
120,3668,4.0
11,4058,4.0
18,3944,5.0
11,4105,5.0
224,4109,3.0
5,3991,5.0
7,3784,5.0
193,3741,1.0
83,3692,5.0
6,3722,5.0
277,3518,4.0
11,3675,3.0
54,3775,3.0
4,4047,4.0
4,3465,5.0
4,3843,3.0
94,3556,4.0
83,3771,3.0
336,3501,3.0
335,4051,5.0
167,3454,5.0
277,4004,5.0
83,4113,5.0
33,3830,2.0
11,3842,4.0
11,3874,2.0
7,3730,3.0
7,3482,5.0
341,4027,5.0
207,3565,2.0
7,3467,5.0
288,3449,4.0
65,3464,2.0
106,3610,4.0
11,3916,3.0
60,3879,5.0
28,3689,4.0
54,3714,4.0
191,3448,4.0
54,3560,2.0
11,4107,4.0
6,4026,5.0
85,3996,5.0
54,3767,4.0
85,3520,4.0
56,3735,3.0
77,3533,5.0
83,4029,4.0
62,3472,2.0
94,4128,1.0
83,3710,4.0
7,4019,4.0
60,3748,3.0
360,3525,1.0
71,4086,5.0
7,3986,2.0
77,3927,4.0
54,3546,4.0
7,4033,3.0
11,4121,5.0
32,3890,4.0
5,3977,5.0
18,3461,3.0
7,4000,4.0
337,3700,5.0
288,3636,5.0
124,3494,3.0
89,3904,5.0
43,3544,5.0
64,3998,4.0
83,3925,5.0
62,3491,4.0
33,3731,3.0
83,4034,5.0
54,4024,5.0
101,3630,3.0
11,3880,4.0
33,3685,2.0
83,3766,4.0
54,3549,3.0
54,3595,5.0
39,3998,5.0
54,3489,4.0
6,3523,4.0
14,4037,3.0
288,3949,4.0
60,4064,4.0
11,3962,5.0
53,3455,5.0
28,3915,3.0
83,3488,4.0
65,3495,4.0
7,3848,4.0
60,3822,4.0
35,4097,3.0
35,3810,4.0
166,3526,2.0
38,3911,4.0
16,3655,5.0
216,3826,4.0
93,3532,4.0
54,3776,3.0
77,4117,5.0
94,3847,5.0
295,4035,1.0
18,4050,5.0
338,3572,5.0
16,3484,5.0
67,4104,4.0
68,3598,4.0
83,3744,3.0
153,3560,4.0
16,3486,4.0
1,3834,4.0
206,3743,2.0
143,4099,5.0
33,4108,3.0
54,3837,4.0
18,4009,2.0
54,3943,5.0
60,3575,5.0
54,3943,5.0
60,4083,3.0
11,3933,4.0
54,4023,3.0
211,3706,5.0
54,3698,3.0
51,4041,4.0
54,3560,5.0
54,3634,4.0
18,4006,5.0
27,3882,3.0
60,3578,4.0
54,4028,5.0
43,3927,5.0
83,3852,5.0
14,3474,3.0
43,4062,4.0
183,3678,3.0
65,3510,5.0
288,4067,4.0
27,3881,4.0
18,4109,4.0
7,3889,3.0
71,4086,5.0
198,3563,4.0
153,3642,4.0
11,3500,3.0
30,3499,4.0
83,3781,4.0
17,3886,5.0
203,3888,5.0
60,3456,3.0
65,3858,5.0
245,3567,3.0
54,3451,3.0
27,4103,5.0
33,3691,4.0
9,3642,4.0
16,3866,3.0
33,4109,4.0
11,3738,3.0
44,3989,2.0
54,3891,4.0
3,3926,4.0
163,3682,4.0
15,3505,4.0
62,4007,2.0
33,3945,2.0
189,3856,4.0
33,3940,4.0
269,4126,5.0
23,3995,2.0
58,4076,4.0
14,3684,3.0
83,4063,4.0
16,3669,3.0
11,3933,4.0
16,3859,1.0
83,3929,5.0
14,3709,3.0
198,3726,4.0
98,3511,4.0
54,3573,5.0
11,3607,3.0
54,3729,5.0
125,4122,2.0
49,3827,5.0
94,3895,4.0
54,3802,5.0
16,3999,1.0
350,3665,3.0
6,3567,4.0
98,3544,5.0
11,4010,2.0
213,3985,4.0
54,3728,5.0
27,3779,4.0
62,4109,5.0
269,4121,1.0
66,4018,2.0
83,3928,3.0
17,3800,5.0
16,3690,1.0
7,3932,5.0
11,4008,4.0
8,3503,3.0
48,4050,5.0
68,3542,3.0
331,4056,4.0
112,3621,3.0
106,3695,5.0
98,3590,4.0
62,4123,5.0
60,3976,3.0
11,3490,5.0
197,3846,5.0
153,3668,5.0
11,3556,4.0
236,3521,3.0
98,3653,5.0
16,3948,3.0
54,4015,4.0
18,3903,4.0
4,3612,4.0
30,4056,3.0
163,3643,5.0
62,3794,4.0
62,4007,1.0
6,3828,5.0
6,3456,5.0
71,3856,4.0
7,3708,4.0
14,3545,4.0
85,3995,4.0
16,3655,4.0
4,3783,3.0
94,3556,4.0
85,3444,5.0
227,3984,4.0
281,3583,5.0
40,4077,2.0
71,4098,5.0
166,3813,4.0
7,3476,3.0
6,3644,1.0
54,3672,5.0
34,3980,5.0
7,3674,5.0
83,3604,3.0
14,3496,4.0
60,4014,4.0
62,3823,5.0
54,3560,5.0
33,3546,2.0
18,3918,4.0
71,3914,3.0
1,3735,3.0
351,3462,5.0
14,3987,3.0
28,3453,3.0
203,3885,5.0
11,3668,4.0
11,3831,4.0
14,4060,3.0
150,4077,4.0
240,3460,5.0
54,3602,3.0
98,3917,4.0
7,3603,3.0
14,4044,5.0
47,3883,1.0
98,4093,5.0
339,3968,5.0
7,3934,2.0
116,3715,4.0
4,3626,5.0
18,3850,3.0
28,3480,3.0
4,3915,4.0
188,3633,4.0
7,3674,5.0
60,3793,3.0
211,3821,5.0
4,3560,5.0
58,3538,4.0
54,3562,4.0
40,4081,4.0
54,3599,5.0
65,3871,3.0
33,3654,3.0
95,3902,1.0
43,3723,4.0
51,3935,5.0
43,3787,5.0
343,3628,5.0
