business_id,name,stars,review_count
3531,Jay International Food Co,4.0,92
3532,Olde Town Inn,3.0,93
3533,Domani Bistro Lounge,4.5,82
3534,Zesty's,3.5,171
3535,Chipotle Mexican Grill,2.0,72
3536,BLO/OUT Blow Dry Bar,4.5,413
3537,Target,3.0,49
3538,Bin 428,4.5,14
3539,Subway,2.0,5
3540,Texas Roadhouse,4.0,697
3541,Dim Sum House,4.0,451
3542,Hotel Preston,2.5,378
3543,The Farmers' Cabinet,3.5,444
3544,Golfer's Grail,5.0,39
3545,Macy's,3.0,120
3546,Fat Salmon,4.5,1089
3547,Pita's Republic,4.0,54
3548,Frida's Mexican Food,4.5,119
3549,Campbell's Boat House,3.5,20
3550,Maple Street Cafe,4.0,101
3551,Boomtown - Reno,2.5,553
3552,Cracker Barrel Old Country Store,3.0,72
3553,Tastee Donuts,3.0,30
3554,Biga Pizza + Beer,4.5,102
3555,Walter Claudio Salon,3.5,103
3556,Distrito,3.5,246
3557,Bojangles,3.0,12
3558,Taco Bell,2.0,67
3559,Smokey Mo,4.5,445
3560,The Mütter Museum,4.0,777
3561,Philly Cheesesteaks & Wings,4.0,47
3562,The French Bakery,4.0,26
3563,Loveless Cafe,4.5,2452
3564,Pressed,4.5,111
3565,Lonnie's Western Room,3.5,37
3566,Wah Kitchen,4.5,96
3567,Mellow Mushroom - Clearwater,4.0,407
3568,The Alpine,4.5,9
3569,PokeOno,4.0,149
3570,Silver Airways,2.0,25
3571,The Blind Pig,4.0,216
3572,Harold Seltzer's Steakhouse,3.5,176
3573,PA Welcome Center,3.5,9
3574,Wawa,4.0,10
3575,The Front Door,4.5,216
3576,Pots & Pans Pie Co.,4.5,175
3577,The Sample Rack,4.5,83
3578,NY Giant Pizza,4.0,132
3579,Michaels,2.5,16
3580,Moon's Kitchen Cafe,3.0,49
3581,Su Xing House,4.0,417
3582,William Heritage Winery,4.5,6
3583,Merchants,4.0,2040
3584,Madame Butterwork's Curious Cafe,3.5,78
3585,The Swamp On Bourbon Street,2.5,165
3586,Taj Indian Cuisine,3.5,180
3587,Aman's Indian Bistro,4.5,139
3588,UPS Customer Center,1.5,175
3589,Burger King,2.5,12
3590,Islands Pizza,3.0,143
3591,Union Ramen,4.5,152
3592,Villa Gallace Italian Restaurant,4.5,344
3593,Ijji 4,4.0,771
3594,Champagne Cafe,2.5,23
3595,Citadel Credit Union,4.0,6
3596,Salon Ricochet,4.5,68
3597,Port of Subs,3.0,21
3598,El Coqui Panaderia,4.0,46
3599,Regal Edgmont Square,3.5,59
3600,Piñon Bottle,4.5,112
3601,Crowne Plaza Philadelphia-Cherry Hill,2.5,162
3602,Noir Restaurant & Bar,4.0,154
3603,Baby Bump Maternity & Children's,4.0,12
3604,Tio Mexican Restaurant,4.0,56
3605,Gemelli - Artisanal Gelato & Dessert Cafe,4.5,127
3606,Dave & Buster's,2.5,204
3607,Fuji Mountain,4.0,475
3608,Walgreens,3.0,6
3609,Pep Boys,2.5,36
3610,Kahootz Steak & Alehouse,4.5,400
3611,French Truck Coffee,4.5,335
3612,Mr Currys India Restaurant,4.0,109
3613,Oriental Pearl,4.0,74
3614,Royal Thai Massage,5.0,241
3615,Di Bruno Bros.,4.0,105
3616,Delgado's Mexican Foods,3.5,236
3617,Forgotten Boardwalk Brewing,4.5,105
3618,Gracious Bakery & Cafe,4.0,114
3619,Texas Roadhouse,3.0,147
3620,Ritual Shoppe ,4.0,18
3621,LongHorn Steakhouse,3.0,38
3622,Hilton St. Louis at the Ballpark,2.5,340
3623,Nineteen 26,3.0,16
3624,Dolce Carini,4.0,132
3625,Umai Umai,4.5,488
3626,Falafelwich Wagon,4.0,18
3627,Edward's Pipe & Tobacco Shop,4.5,14
3628,Lucky's,4.0,53
3629,R Salon,4.5,46
3630,DoubleTree by Hilton Hotel Tucson - Reid Park,3.0,137
3631,Treno Pizza Bar,3.5,304
3632,Club Cal Neva,3.0,283
3633,Soho Restaurant & Music Club,3.5,138
3634,Pig Out BBQ Pit,3.5,20
3635,Barristers Bar & Grille,3.5,5
3636,Mission BBQ,4.5,183
3637,The Scottish Arms,4.0,513
3638,The Brown Boxer Pub and Grille,3.5,290
3639,The Daily Grind Coffee & Tea Station,4.0,312
3640,The Cider Press,4.0,590
3641,Hip Expressions,5.0,15
3642,Philadelphia Marriott Downtown,3.0,595
3643,Peg's Glorified Ham N Eggs - Mae Anne Ave,4.5,483
3644,Tequila's Mexican Grill & Cantina,3.5,228
3645,Almaz Cafe,4.0,381
3646,Walgreens,2.5,45
3647,barre3 - Santa Barbara,5.0,22
3648,Legacy Kitchen,3.5,205
3649,Ninja Restaurant,3.0,223
3650,Writer's Block Rehab,4.0,182
3651,Joe's Steaks + Soda Shop,4.0,392
3652,Lil' Pop Shop,4.5,285
3653,Barley's Billiards & Grille,4.0,20
3654,Amis Trattoria,4.0,762
3655,HUB Restaurant & Ice Creamery,4.0,1270
3656,Thai Sweet Basil,4.0,202
3657,Krewe of Cleopatra,4.0,7
3658,Lo Spiedo,3.5,148
3659,Touro Infirmary,3.0,41
3660,Satsuma Café,4.0,280
3661,Chicks Cafe & Wine Bar Inc,4.0,75
3662,Vincent's Pizzeria & Grill,3.5,44
3663,Indianapolis City Market,4.0,227
3664,European Fitness Center,2.5,93
3665,Philip Johnson Salon and Spa,4.5,142
3666,Just Play Music,3.0,58
3667,Thai L' Elephant,4.0,160
3668,Legal Sea Foods,4.0,326
3669,Guadalajara Original Grill,4.0,1117
3670,East Beach Tacos,4.5,856
3671,Bruegger's Bagels,4.0,72
3672,"Lil' Boutique Nail Care, LLC",4.5,69
3673,Tangier Restaurant,3.5,95
3674,"Gregory A Rich, DVM",4.5,28
3675,Four Points by Sheraton Suites Tampa Airport Westshore,3.5,127
3676,Arnie's Butcher and Gourmet Shop,4.5,49
3677,Hollywood Casino Amphitheatre - St. Louis,3.0,103
3678,Arni's,4.0,293
3679,Urban Farmer Philadelphia,4.0,597
3680,Rocket Fizz - New Orleans,4.5,30
3681,Mariscos Chihuahua,4.5,254
3682,MTO Fresh,4.0,106
3683,Persona Pizzeria,4.0,624
3684,Independence Visitor Center,4.5,141
3685,Ting Wong Restaurant,4.0,461
3686,Eviama Life Spa,4.5,90
3687,Smart Bitch Modern Dog Training,4.5,7
3688,Wildcat Lounge,3.5,288
3689,Coffee Cartel,3.0,289
3690,La Parrilla Suiza,3.0,340
3691,Famous Dave's Bar-B-Que,3.5,142
3692,GCGC Greek Yogurt,5.0,12
3693,Maison Bourbon,4.0,195
3694,Cracker Barrel Old Country Store,3.5,107
3695,Tucson Tamale Company,4.0,806
3696,Brics,4.5,417
3697,Franklin Ave Baptist Church,4.0,9
3698,Suburban Square,3.5,19
3699,Baker's Home Furnishings,3.0,24
3700,Rubio's,3.5,75
3701,The QUICK FIXX,4.0,324
3702,Philadelphia Sightseeing Tours & Transportation,3.0,108
3703,A La Mousse,5.0,59
3704,Salvo's Seafood & Deli,4.0,258
3705,Dat Dog,4.0,598
3706,Piccola Italia Bistro,4.5,289
3707,Felice Italian Pork & Delicatessen,4.5,119
3708,Pets R Our World,4.5,9
3709,Philly Steak & Gyro,2.5,57
3710,Baggataway Tavern,4.0,130
3711,High Garden,5.0,122
3712,47 Scott,4.0,449
3713,Bakersfield,4.5,1215
3714,Piazza Honda Of Springfield,3.0,94
3715,The NY Slice,3.5,69
3716,The Vault,2.5,16
3717,Osushi Japanese Restaurant,4.0,139
3718,Ba Le Bakery,3.5,234
3719,Saudia Shuler's Country Cookin',3.5,178
3720,Horizon Services,2.0,144
3721,Cafe Abyssinia,4.0,286
3722,Buffalo Wild Wings,2.5,126
3723,Chick-fil-A,3.0,49
3724,Mid-City Yacht Club,4.5,149
3725,El Potosino,3.0,42
3726,Fresh Thymes,4.5,75
3727,Sugar and Spice Thai Food and More,4.5,95
3728,Carmen's Pizza,4.5,29
3729,Viman Thai Cuisine,4.5,195
3730,Reginelli's Pizzeria,4.0,281
3731,Ocean Harbor,3.0,524
3732,Spath Jewelers,4.5,16
3733,Tuk Tuk Thai Street Food,4.0,176
3734,Signature Grill,3.5,105
3735,The Market Cafe,3.5,615
3736,PrimoHoagies,3.5,41
3737,Huey P's Pizzeria,3.5,67
3738,Luxurious Nail and Spa,3.5,9
3739,E Lounge,5.0,8
3740,M2O Burgers & Salads,4.0,111
3741,Alhambra Cafe,3.0,53
3742,Duross & Langel,5.0,249
3743,Ruby Tuesday,2.5,168
3744,Greenheart Cafe,3.0,13
3745,Sahara Restaurant,4.5,191
3746,Gaze Hot Yoga,5.0,12
3747,Davio's Galleria,3.0,25
3748,Yen Ching,3.5,177
3749,Wegmans Wine & Beer,4.0,107
3750,Party Fowl - Donelson,4.0,470
3751,Comfort Inn & Suites Pottstown - Limerick,2.5,25
3752,FedEx Ship Center,1.5,47
3753,Peaches Records,3.5,91
3754,Red Lobster,2.5,92
3755,Gizella Kopsick Palm Arboretum,5.0,9
3756,Vietnam Palace,4.0,161
3757,Tuxedo Park STL Bed & Breakfast Inn,5.0,5
3758,Punch Line Philly,3.5,273
3759,Kidari Sushi Yatai,4.0,58
3760,Budget,2.0,59
3761,Gagan Indian,4.0,22
3762,Estela's,2.0,27
3763,Trail's End Cafe At Cynwyd Station,4.5,56
3764,The ChopHouse,4.0,256
3765,L.A. Jackson,4.0,258
3766,Star of India Restaurant,4.0,43
3767,Cherry Street Tavern,4.0,152
3768,TGI Fridays,1.5,135
3769,Giggleberry Fair,3.0,66
3770,Dope Tintings,3.0,26
3771,Two Stones Pub,4.0,209
3772,MilkBoy,3.5,383
3773,PrimoHoagies,3.5,38
3774,Xtreme Juice,4.5,126
3775,Applebee's Grill + Bar,2.5,69
3776,Agno Grill,4.0,225
3777,Lebanon's Cafe,4.5,561
3778,Pen and Pencil,3.0,39
3779,Marketplace Cafe,4.0,47
3780,The Caribbean Room,4.0,46
3781,Tom's Dim Sum,3.5,587
3782,Brew Link Brewing,4.5,42
3783,Benton Park Café & Coffee Bar,4.0,533
3784,Martin Wine Cellar,4.5,13
3785,Giant Food Store,4.0,13
3786,Nail Trix,1.5,7
3787,AMF Florida Lanes,3.5,5
3788,Dawes Fretzin Dermatology Group,3.5,32
3789,The Freshworks of Audubon,3.5,15
3790,Occasionette,4.5,19
3791,More Italian Pizza Bistro,3.5,103
3792,Mity Nice Cafe,4.0,109
3793,The Egg Factory,3.5,122
3794,Philly Cupcake,3.5,285
3795,Frida Cantina,4.5,75
3796,Philadelphia International Airport - Terminal F,2.5,146
3797,Victory Brewing Company Kennett Square,3.5,200
3798,Hotel Le Marais,4.5,146
3799,Chad's,4.0,1268
3800,Dat Dog,4.0,1038
3801,Schwenksville Veterinary Hospital,4.5,10
3802,Freddy's Frozen Custard & Steakburgers,4.0,159
3803,Pho Street,4.0,264
3804,The Battery,3.5,36
3805,Wine Thief,3.5,76
3806,Pine State Biscuits - Reno,4.5,839
3807,Hidden Bistro,5.0,53
3808,River's View Thai,4.5,190
3809,Costco,4.0,109
3810,Hai Woon Dai,4.0,180
3811,St. Charles Lanes,2.5,7
3812,California Pasta,3.5,287
3813,Tortas Guicho Dominguez y El Cubanito,4.0,222
3814,City of Reno,3.0,76
3815,Haddonfield Record Exchange,4.0,18
3816,Enterprise Rent-A-Car,3.5,214
3817,Mr Ed's Oyster Bar - Bienville,4.5,1306
3818,Moore Brothers Wine Company,5.0,49
3819,Mayors Jewelers,3.5,28
3820,Arario Midtown,4.5,588
3821,Big Jim's Famous Steaks Tavern & Tap,3.5,252
3822,Blaze Pizza,4.0,177
3823,Fine Wine & Good Spirits - Premium Collection,4.0,65
3824,Anna's Mexican Grill,4.0,486
3825,Portillo's Hot Dogs,3.5,744
3826,Samy's Camera,4.0,36
3827,Rex at the Royal,4.5,471
3828,Mandalay Grill,3.0,46
3829,Alex's Pizzeria,3.5,57
3830,Jack's Bar-B-Que,4.0,1564
3831,Aunt Berta's Kitchen,4.0,103
3832,Hanoi Cuisine,4.0,18
3833,Gyu-Kaku Japanese BBQ,3.5,569
3834,The Dutch,4.0,334
3835,The Basement,4.0,63
3836,Mini Doughnut Factory,4.5,683
3837,Accent On Animals,4.5,23
3838,Christian Food Market,4.5,24
3839,Jazzy Maid Service,4.5,52
3840,Little Greek Fresh Grill,4.0,149
3841,Chevron,3.5,8
3842,Seasons 52,4.0,475
3843,Azteca Mexican Restaurant,4.0,87
3844,The Eagle's Nest,3.5,251
3845,Tha Joint Sushi & Grill,4.0,597
3846,Pho Bang,4.5,169
3847,Tea Do,4.0,835
3848,Monkey Monkey Coffee and Tea,4.5,155
3849,South Tampa Gynecology,5.0,6
3850,Standard Tap,4.0,785
3851,"Silvana Cumani, DMD",3.5,17
3852,Soltane Cafe,4.5,76
3853,"Sol Yoga Studio, Conshohocken, PA",5.0,16
3854,DiBartolo Bakery,4.0,65
3855,Lou's Sandwich Shop,4.5,123
3856,Domenica,4.0,1906
3857,Anise Global Gastrobar,4.0,716
3858,The Cheesecake Factory - Cherry Hill,3.0,455
3859,Cox Store,2.0,46
3860,Pinkberry,3.5,93
3861,Blur Nightclub,3.5,50
3862,Chef Dan's Southern Comfort Restaurant,4.5,150
3863,Loft 523,4.0,58
3864,District Taco,3.0,74
3865,Capital One Bank,2.5,5
3866,Luke’s Italian Beef,3.5,114
3867,May Nails & Spa Salon,3.5,46
3868,Duffy's Sports Grill,4.0,351
3869,Jefferson Avenue Bistro,3.0,29
3870,Bristol Seafood Grill,4.0,551
3871,Best Buy - Cherry Hill,2.5,45
3872,Wawa,4.0,66
3873,Hi Kori,4.5,50
3874,Triumph Brewing Company,3.5,490
3875,Grinkers Grand Palace,4.5,105
3876,B-Side Complex,2.5,85
3877,Dutch Eating Place,4.5,796
3878,Santa Barbara Polo & Racquet Club,4.5,24
3879,Noodles & Company,4.0,76
3880,Kennett Brewing Company,4.5,116
3881,Chino's Rock & Tacos,3.5,16
3882,Metropolitan Camino Real Cinemas,3.0,52
3883,Mekong River,4.0,121
3884,Race Street Pier,4.5,51
3885,Lion's Choice,4.0,39
3886,30/90 NOLA,4.0,308
3887,Kildare's Irish Pub - Manayunk,3.0,147
3888,La Tejana Taqueria,4.5,262
3889,Mahony's Po-Boys & Seafood  - Uptown,3.5,671
3890,Burger 21,3.5,134
3891,Silk City Diner & Lounge,4.0,940
3892,The Stein & Vine,4.5,908
3893,Philly Fry Truck,4.0,13
3894,Body Restoration Spa,4.5,175
3895,Red Robin Gourmet Burgers and Brews,3.0,130
3896,Target,2.5,30
3897,Alliance Francaise de Philadelphie,4.5,8
3898,Krazy Korner,3.0,143
3899,Flowers & Company,3.5,37
3900,Big Event Entertainment Experience,3.5,46
3901,Lambertville Trading Company,4.0,97
3902,Mellow Mushroom Carmel,4.0,178
3903,The Toothless Cat Gallery,4.5,7
3904,Manny's On the Bay Plants,4.5,40
3905,Mexcal,4.5,212
3906,Jules Thin Crust,4.0,90
3907,CO-OP Restaurant & Lounge,3.5,128
3908,Sawatdee Thai Restaurant,3.5,206
3909,Waffle House,3.5,124
3910,Heritage,4.0,297
3911,The Continental Mid-town,3.5,1682
3912,Union Trust,4.0,138
3913,Trenton Punk Rock Flea Market,4.5,17
3914,Tutti Frutti Frozen Yogurt,3.5,31
3915,The Royale Food & Spirits,4.0,389
3916,Umi Japanese Cuisine,4.0,149
3917,717 South,4.0,332
3918,Rustic Grille,4.0,54
3919,Arbys,4.0,17
3920,New Orleans City Hall,2.5,18
3921,NOLA Asian Buffet,3.0,42
3922,Sam & Sam Meats,4.5,9
3923,Felipe's Mexican Taqueria - Mid City,3.5,298
3924,Occasionette,4.5,43
3925,Jem Restaurant,4.0,65
3926,Marathon,2.5,54
3927,Henry And Ola park,4.0,6
3928,Chiangmai,4.0,288
3929,Gagan Palace Indian Restaurant,4.0,112
3930,Yard House,3.5,469
3931,East Jefferson General Hospital,2.5,52
3932,Fx Motorsports,5.0,27
3933,Harvest Seasonal Grill - Moorestown,4.0,333
3934,Victory,4.0,284
3935,Los Agaves,4.0,807
3936,Prime Stache,4.0,212
3937,Nutrition Smart,3.5,19
3938,Delaware County Professional Services,1.5,12
3939,Springboard Media,4.0,118
3940,Hong Kong Bakery Shop,3.5,53
3941,"Yia, Its All Greek to Me",4.5,143
3942,Peet's Coffee & Tea,3.0,33
3943,Studio Di Estetica,4.5,9
3944,Brandywine Prime,4.0,195
3945,El Fuego,3.5,258
3946,Marie Laveau House of Voodoo,3.0,314
3947,Dillard's Clearance Center,4.0,36
3948,Jerry Bob's Restaurant,4.0,204
3949,Einstein Bros Bagels,3.5,35
3950,Sprint Store,2.0,26
3951,Jaritza's Restaurant,4.0,9
3952,Jet Rock Bar & Grill,2.0,244
3953,Outback Steakhouse,2.5,121
3954,2300 ,3.0,23
3955,honeygrow,3.5,152
3956,James Fenimore Cooper Service Area,2.0,56
3957,Talula's Daily,4.5,368
3958,Hand Center of Louisiana,4.5,8
3959,Gaetano's the Original,3.5,118
3960,RIZE - Indianapolis,4.5,344
3961,Union Park Honda,2.5,36
3962,Jay West,3.0,66
3963,Liki Japanese Restaurant,3.5,82
3964,Martin's Liquors,3.5,29
3965,Paisan's Old World Deli & Catering,4.5,205
3966,Golden Crust Pizzeria,2.5,69
3967,About Hotpot,3.5,78
3968,Calvin Hobson Photography,4.5,10
3969,Anthony's Chophouse,4.5,232
3970,Dizengoff,4.5,725
3971,Kilwins,4.5,149
3972,Cheddar's Scratch Kitchen,3.5,230
3973,REBAR COFFEE + KTCHN,4.0,160
3974,Spicy Memory,4.0,128
3975,Isot Mediterranean Cuisine,4.5,448
3976,Carl's Jr,2.0,29
3977,Cochon Butcher,4.0,175
3978,Nicky B's Pizzeria,3.5,47
3979,Centerpoint Brewing,4.5,109
3980,Tamarind,4.0,309
3981,Taco Bell,3.0,29
3982,caribbean feast,3.5,80
3983,JW MarriottTucson Starr Pass Resort & Spa,3.5,437
3984,Pascucci,3.5,1069
3985,Cantina Mexican Grill & Bar,4.0,112
3986,McAlister's Deli,2.5,42
3987,The Rocky Statue,4.0,141
3988,The Electric Company,4.5,61
3989,Jenny's Lunch Line,4.0,25
3990,Viggiano's Italian Restaurant,4.0,131
3991,Clementine's Naughty and Nice Creamery,4.5,585
3992,Franklin's Table,3.5,13
3993,Chris Owens Club & Balcony,3.0,52
3994,Rigazzi's,3.0,337
3995,Silver Legacy Resort Casino,3.0,1534
3996,SUGA,3.5,166
3997,Nike Community Store,3.5,25
3998,Spitfire Coffee,4.5,610
3999,Fry's Food & Drug Stores,2.0,23
4000,Bloomin' Deals Thrift Shop,4.0,31
4001,Devil's Creek Brewery,4.5,70
4002,Wegmans Wine & Beer,3.5,69
4003,Alamodak Restaurant and Hookah Lounge,4.0,98
4004,Jamonera,4.0,563
4005,Pumpkin,4.0,432
4006,Oggi Salon & Spa,4.0,77
4007,Underdogs,3.5,252
4008,Nutty Duchess Tea Room,4.5,23
4009,Dudes Boutique,4.0,28
4010,Fox and Hound,2.5,418
4011,Subway,3.0,11
4012,Bread and Bagels,3.5,29
4013,Bar Bombón,4.0,734
4014,Whole Foods Market,4.0,128
4015,Best Buy,2.5,16
4016,J Bar,3.5,36
4017,Antique World Mall And The Annex,4.0,38
4018,Villari's Milmarian Restaurant & Bar,2.5,13
4019,AMC Elmwood Palace 20,3.0,206
4020,Tio Flores,3.5,243
4021,DJ's Available Sound and Light,5.0,14
4022,Mongo's Grill,3.0,34
4023,Darling's Diner,2.5,401
4024,Di Bruno Bros.,4.5,250
4025,Fry and Pie,4.5,175
4026,The Dunedin Smokehouse,4.0,436
4027,Luekens Liquors,4.0,87
4028,Jack McShea's,3.5,98
4029,Cheeburger Cheeburger,3.0,127
4030,Dairy Queen,3.0,24
4031,USPS,2.0,31
4032,Warby Parker,4.0,53
4033,Captain Sal's Seafood,3.0,14
4034,House of India,4.0,165
4035,Rudys,3.0,125
4036,Tacos El Rey,3.5,152
4037,7-Eleven,2.5,10
4038,The Creeper Gallery,4.5,14
4039,The Couch Tomato Bistro,4.5,681
4040,Winn Dixie,3.0,48
4041,Breakwater Restaurant,3.5,212
4042,Urban Roots Garden Center,5.0,73
4043,Hollyhedge Estate,3.5,34
4044,The Montage,4.5,12
4045,House Stuff,4.5,16
4046,360 St. Louis,4.0,717
4047,Jilly's Cupcake Bar & Café,3.5,467
4048,Frog & Firkin,3.5,414
4049,Eat New Orleans,4.0,896
4050,Eastern State Penitentiary Historic Site,4.5,827
4051,Oyster House,4.0,1407
4052,Milk Bar,4.5,201
4053,Plaza Garibaldi,3.5,78
4054,Square One Coffee,4.5,25
4055,Element Salon -  Green Hills,4.5,230
4056,Crabby Bill's Seafood,4.0,1398
4057,Julian Abele Park Farmers Market,4.5,7
4058,Village Cheese Shop and Bistro,4.5,12
4059,The Pelican Club,4.0,458
4060,Walmart Supercenter,2.0,133
4061,Silver Diner,4.0,426
4062,Skyway Jack's,4.0,275
4063,The Pub by Wegmans,3.5,57
4064,Goldy's Breakfast Bistro,4.5,949
4065,Poochie's Place,4.5,24
4066,Just Homemade Ice Cream,4.0,34
4067,Bodacious Pig Barbecue,4.5,446
4068,Pure Fare,2.5,22
4069,Garage Passyunk,4.0,184
4070,Enterprise Rent-A-Car,3.0,40
4071,Century Park Lane 16,3.0,91
4072,Papa Murphy's,3.0,10
4073,Lucky Brand Jeans,4.0,13
4074,Marigold Kitchen,4.0,272
4075,J D Laundromat,3.5,12
4076,Lee's Hamburgers,3.0,24
4077,The Crazy Lobster Bar & Grill,3.0,484
4078,Lululemon Athletica,4.0,21
4079,The Postal Depot,3.0,52
4080,Rize Pizza,4.5,134
4081,Central Grocery & Deli,4.5,1781
4082,Broad Street Bullies,2.5,64
4083,Zeppole Cafe,3.5,42
4084,Sew Fabulous,4.0,6
4085,The Capital Grille,4.0,370
4086,Lin's Restaurant,4.0,5
4087,Starbucks,3.5,54
4088,Reggae Grill,4.0,38
4089,Chile Verde Mexican Grill,4.0,86
4090,Tires Plus,4.0,57
4091,Thomasena's Restaurant,3.5,31
4092,Little Spoon Cafe,4.0,358
4093,Zinc Cafe,4.0,198
4094,Green Room,3.5,86
4095,Ten Six Club,3.0,8
4096,Sasha's On Shaw,4.0,313
4097,Thai Phooket,3.5,594
4098,The Delachaise,4.0,416
4099,Lockeland Table,4.5,567
4100,Attic Brewing Company,4.5,27
4101,Cafe Du Monde,4.0,182
4102,Round The Corner Grill,3.5,40
4103,Stonehouse Restaurant,4.5,339
4104,Sugar Philly Truck,4.5,174
4105,Tampa International Airport,4.0,1849
4106,Society Hill Society,4.0,42
4107,High Street Grill,4.0,59
4108,Sassafras Market,3.5,55
4109,Morimoto,4.5,1914
4110,Dragon Nest,3.5,40
4111,Bayou Bicycles,4.0,80
4112,Rothman Orthopaedics,2.5,98
4113,Capone's Restaurant and Bottle Shop,4.0,192
4114,Four Points by Sheraton Philadelphia City Center,3.0,126
4115,Thai Square Restaurant,4.0,162
4116,Foxy's Cafe,4.0,178
4117,Rooster & the Till,4.5,601
4118,Hula Bay Club,3.5,686
4119,19 Degrees,3.5,69
4120,CVS Pharmacy,3.5,63
4121,Croissant D'Or Patisserie,4.0,576
4122,Zara,2.5,96
4123,Circle Deli,4.5,17
4124,Tandoor Indian Cuisine,4.5,100
4125,Bon Appetit Restaurant,3.5,493
4126,Slice Pizzeria,4.0,531
4127,Marigny Manor House,5.0,18
4128,Eden Korean Restaurant,4.5,216
4129,Marco's,3.0,21
4130,Slim Chickens,4.0,73
4131,Sublime Cupcakes,3.5,74
4132,French Quarter,4.0,222
4133,BJ's Restaurant & Brewhouse,3.5,291
4134,Moccia's Train Stop,4.0,94
4135,T2 Street Food,4.0,42
4136,Tredici Enoteca,4.5,352
4137,Caring For Cats,4.5,73
4138,Sips Coffee and Tea,3.0,10
4139,Chickie's & Pete's,3.0,152
4140,Charley's American Bar & Restaurant,4.5,11
4141,Beto's Mexican Food,3.5,375
4142,Best Buy Reno,2.5,189
4143,Salon M Design,4.5,34
4144,Scent & Sip,4.5,45
4145,AT&T Store,2.0,60
4146,Shorty's Sunflower Cafe,4.0,174
4147,Forest & Main Brewing Company,4.0,243
4148,Bikram Yoga - Mainline,3.5,19
4149,El Jaliciense Mexican Restaurant,4.0,203
4150,Mall Chevrolet,1.5,61
4151,Honey Baked Ham Company,4.0,18
4152,Cafe Beignet on Decatur Street,3.5,581
4153,Rizzieri Salon and Spa,3.0,28
4154,Rodin Museum,4.0,170
4155,Badar's Hair & All,3.5,105
4156,Just Love Coffee Cafe - Music Row,4.0,263
4157,Taco Bell,2.0,17
4158,"Floridan Palace Hotel, BW Premier Collection",3.0,125
4159,Nature's Food Patch Market & Café,4.5,177
4160,The Kitchen Consigliere,4.0,63
4161,Ross Dress for Less,3.5,6
4162,Charming Charlie - Tampa,4.5,6
4163,South Philly Barbacoa,4.5,593
4164,Denny's,3.0,71
4165,India Palace,4.0,190
4166,Columbia Restaurant Airport Cafe,3.5,302
4167,Schlesinger's,3.5,258
4168,Whole Foods Market,4.0,101
4169,Llama Tooth,3.5,243
4170,K-Paul's Louisiana Kitchen,4.0,1433
4171,Audubon Dental Group,4.5,116
4172,Tower Taco,4.0,190
4173,Frenchy’s Outpost Bar & Grill,4.0,476
4174,The Dining Car & Market,3.5,217
4175,Mobile One Auto Sound,2.5,15
4176,Nori Sushi,4.0,115
4177,Mikado Japanese Restaurant,4.0,204
4178,Wegmans,4.0,273
4179,The National WWII Museum,4.5,1637
4180,Starbucks,3.5,92
4181,The Cat's Meow,5.0,13
4182,Millies24,3.0,242
4183,Table 11,3.0,40
4184,Daily Eats,4.0,1147
4185,Time,4.0,565
4186,Edward Medard Park,4.5,24
4187,NextGen Restoration,4.5,7
4188,Harford Park,4.5,27
4189,Sawasdee Thai Restaurant,4.0,241
4190,Bovaconti Coffee,4.5,200
4191,AMC DINE-IN Fashion District 8,3.5,39
4192,Healthy Bites to Go,3.5,20
4193,Pure Fare,3.5,225
4194,Middle Grounds Grill,4.0,642
4195,Brick Oven Cafe,3.5,144
4196,Bonnabel Boat Launch Park,3.5,17
4197,Termini Bros Bakery,4.5,380
4198,Elliston Place Soda Shop,3.5,227
4199,Jerusalem Bakery And Grill,4.5,9
4200,The Cat Hospital of Media,4.5,21
4201,Monro Auto Service and Tire Centers,3.5,29
4202,Noche,3.0,109
4203,Bonefish Grill,3.5,205
4204,Bierstube German Tavern,3.5,179
4205,iFLY Indoor Skydiving - King of Prussia,4.0,63
4206,Museum of Fine Arts,4.0,79
4207,Mama's Wellness Joint,4.5,30
4208,Anecdote Brewing Company,4.5,26
4209,Hattie B’s Hot Chicken - Nashville,4.5,6093
4210,Cigar City Brewing,4.5,876
4211,Cafe Nola,3.0,44
4212,Core Inspection Group,4.5,70
4213,Xi'an Sizzling Woks,3.5,215
4214,Meals From The Heart Cafe,4.5,819
4215,Indian Restaurant,3.5,328
4216,LongHorn Steakhouse,3.5,66
4217,Moustaki Authentic Gyros,4.0,147
4218,Pleasant Thyme Cafe,4.0,25
4219,L&L Hawaiian Barbecue,3.0,233
4220,Kristina's Cafe,4.0,182
4221,Tinker Street,4.5,695
4222,Loehmann's,3.0,6
4223,Square on Square,3.5,246
4224,Intuition Salon and Spa,3.0,21
4225,P.F. Chang's,3.5,414
4226,Dutch Garden Restaurant,4.5,151
4227,Lolo's Filipino Restaurant & Lounge,4.0,158
4228,The Pop Shop - Collingswood,3.5,603
4229,Montecito Plastic Surgery - Adam D. Lowenstein MD,4.5,28
4230,illexotics,5.0,30
4231,Entree BYOB,4.5,408
4232,Nirvana Indian Cuisine,3.5,389
4233,Frothy Monkey,4.0,443
4234,Rose Tattoo Cafe,4.0,285
4235,Tampa Museum of Art,3.5,134
4236,Planet Fitness,2.5,22
4237,Philadelphia Flower Co.,4.0,15
4238,Franky Bradley's,4.0,215
4239,Dunkin',2.0,18
